"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Farber" "Bachelor" "Outlier" "10.1037/0033-3204.28.4.534" 1991 "Psychotherapy" 54 1.735 34 "article" 0 "0" "Correlation between TWFR and global rating scale supervisors" NA NA 47 0.49 "r" 0.536060337 "Table 4. Square root of R-squared for TWFR with Global rating  scale supervisors" NA NA 47 NA NA NA NA "r" "0.4898979485566356" 0.535926049561052 -0.000134287438947833 0 3 0 NA "Independent variable chosen because \"studies that looked at positive regard as a component of other predictor variables (e.g., empathy or the therapeutic alliance)…...were not included in the analysis. Dependent because good fit with reported effect size. Unclear whether outcome is therapist or client related"
"Farber" "Conte" "Regular" NA 1995 "Journal of Psychotherapy Practice and Research" 32 2.57 NA "article" 0 "0" "Correlation of therapists' positive regard and therapeutic outcome." NA NA 138 0.29 "r" 0.298566264 "Table 1, Therapist Global PORS discharge, and I reversed the effect signs, since negative means that the symptoms get less severe. Acceptance is explicitly mentioned in the MA, so we chose this value. Outcome unclear." NA NA 138 NA NA NA NA "r" "0.23" 0.23189466759367 -0.06667159640633 2 3 0 NA "Not clear which outcome is meant"
"Farber" "Cramer" "Regular" "10.1080/09515079208254447" 1992 "Counseling Psychology Quarterly" 24 3.149 11 "article" 0 "0" "Correlation acceptance/empathy and progress." NA NA 37 0.37 "r" 0.3884231 "Table 1. Correlation Acceptance 2 with progress C2 (r = .45) and with progress T2 (r= -.1). Correlation acceptance 6 with progress C6 (r= .49) and with progress T6 (r = .45). Aggregation is total correlation, we used the standard correlation of .5 between the measures (MAc package in R)." NA NA 37 NA NA NA NA "r" "0.40793380000000001" 0.43313003280537 0.0447069328053704 1 3 0 NA "Not clear which outcome is meant. Not clear if we use 2 or 6, and whether therapist or client response is used. Empathy not used because: \"studies that looked at positive regard as a component of other predictor variables (e.g., empathy …..were not included in the analysis.\""
"Farber" "Eckert" "Regular" "10.1037/0735-7028.19.5.560" 1988 "Professional Psychology" 62 1.176 31 "article" 0 "0" "Correlation between warmth and gain" NA NA 77 0.35 "r" 0.365443754 "Table 1. Outcome measure not clear. Mean of warmth for rated gain (.44) and raw gain (.17) chosen and aggregated via the MAc package in R, with a standard correlation of 0.5, and n = 77. Aggregate r =0.3521837" NA NA 77 NA NA NA NA "r" "0.35218369999999999" 0.367934475823186 0.0024907218231856 0 3 0 NA "Not sure whether this outcome is meant."
"Farber" "Hayes" "Regular" "10.1037//0022-006X.66.6.939" 1998 "Journal of Consulting and Clinical Psychology," 192 4.713 62 "article" 0 "0" "Correlation positive regard and outcome, pooled CT sample." NA NA 32 0.31 "r" 0.320545409 "Table 2. Therapist process variable = support and stabilization. On global adjustment" NA NA 30 NA NA NA NA "r" "0.28999999999999998" 0.298566263660178 -0.0219791453398216 1 3 2 "Reported N in MA too large" "Outcome measure not clear. Why not depression outcome scale?"
"Farber" "Henry" "Regular" "10.1037/0022-006X.58.6.768" 1990 "Journal of Consulting and Clinical Psychology," 192 4.713 62 "article" 0 "0" "Poor outcome group (c) vs. good outcome group on affirnming/understanding" NA NA 14 0 "r" 0 "Table 2. Affirming/understanding, difference between good outcome group and poor outcome group." NA NA 14 NA NA NA NA "r" "0" 0 0 0 3 0 NA "Presuming MA has taken the no statistical differences on the relevant outcome variable and interpreted as a zero effect. Unclear whether nurturing should be included, or affirmation, or both."
"Farber" "Najavits" "Outlier" "10.1037/0033-3204.31.1.114" 1994 "Psychotherapy" 43 1.735 34 "article" 0 "0" "Less effective group (c) vs. more effective group on affirm/understand" NA NA 12 0.75 "r" 0.972955075 "Table 2. Affirm/understand, difference between more and less effective group." "5" "7" 12 NA NA NA NA "t" "4.99" 1.16129254974995 0.18833747474995 3 3 0 NA "Only reported result for \"outcome\" and positive regard used rather than length of stay, since outcome is what the MA refers to. Length of stay also has a warmth variable, but not clear whether this should be included. Also not clear why help/protect isn't included."
"Farber" "Quintana" "Regular" NA 1990 "Journal of Consulting and Clinical Psychology," NA 4.713 62 "article" 0 "0" "Correlation positive regard and outcome." NA NA 48 0.02 "r" 0.020002667 "Table 3. Self-distance (disposition) effect." NA NA 48 "1791" "1881" "941" "984" "r" "4.6690610422327986E-2" 0.0467245835847227 0.0267219165847227 1 3 0 NA "Not clear which outcome chosen - distance self-other between initial and termination chosen. However, Self = clients' perceptions of their own interpersonal dispositions; it is unclear whether this relates to MA. Other = clients' perceptions of counselors' dispositions."
"Farber" "Rabavilas" "Regular" "10.1016/0005-7916(79)90005-3" 1979 "Journal of Behavior Therapy and Experimental Psychiatr" 53 2.193 35 "article" 0 "0" "Correlation warmth and outcome." NA NA 36 0.09 "r" 0.090244188 "Table 1 a, Warmth chi square = 0.29, I am assuming df = 1." "23" "13" 36 NA NA NA NA "chisquare" "0.28999999999999998" 0.0899949211229421 -0.000249266877057952 0 3 0 NA "Not clear why acceptance should not be included."
"Farber" "Sells" "Regular" NA 2006 "Psychiatric Services" NA 2.335 41 "article" 0 "0" "Correlation between positive regard and treatment motivation - psychiatric problems" NA NA 83 0.33 "r" 0.342828254 "Table 4. Square root of R-squared or Beta. We chose treatment motivation - psychiatric problems, since it is the only outcome in table 4 (and the study) that fits the MA measures. A combination of the other constructs of positive regard from that table, as well as empathy, should not be included because they measure positive regard through other variables. We interpreted the beta as the correlation, but not sure whether this is the only predictor" NA NA 68 NA NA NA NA "r" "0.3" 0.309519604203112 -0.0333086497968882 1 1 15 NA "\"studies that looked at positive regard as a component of other predictor variables (e.g., empathy …..were not included in the analysis.\" MA has reported df as N."
"Farber" "Williams" "Regular" "10.1016/S0005-7894(05)80192-3" 1990 "Behavior Therapy," 80 3.276 43 "article" 0 "0" "Correlation caring/involving + unconditionally accepted and outcome." NA NA 33 0.2 "r" 0.202732554 "Aggregate measure of table 1, caring involved (r = 0.30) and unconditonally accepting (r = 0.05) wth a correlation of 0.5. n = 31, not 33." NA NA 31 NA NA NA NA "r" "0.20207259999999999" 0.204892448369064 0.00215989436906394 0 0 2 "Reported N in MA too large" "caring/involved = \"warmth, respectfulness, interest, empathy, encouraging approach, tolerance, congruence, and being liked by the client\"."
"Fischer" "Barron" "Regular" "10.1016/S0747-5632(02)00007-9" 2002 "Journal of Personality and Social Psychology" 96 4.736 81 "article" 0 "0" "Effect of number of addresses used in e-mail on helpful replies via e-mail." 35 74 109 -0.176 "g" -0.0826615603115634 "Table 1. Very helpful+helpful for control = 0.57, treatment 0.49. Odds ratio calculated. OR = 0.7248022. Sample size for control divided by 2 because multiple effect sizes in MA." "35" "74" 109 NA NA NA NA "OR" "0.72480220158238751" -0.0827562495064995 -9.46891949360901e-05 0 0 0 NA "MA halves the control group sample size because it is used for more than one effect size."
"Fischer" "Blair" "Outlier" "10.1207/s15324834basp2702_8" 2005 "Basic and Applied Social Psychology" 46 1.343 17 "article" 0 "0" "Effect of number of addresses used in e-mail on helpful replies via e-mail." 200 200 400 -0.601 "g" -0.296695563709156 "Table 1. Odds ratio calculations, alone/1 other as control, 14 others/49 others as treatment group. Level of assistance none is non-event, other categories taken together is event. (treated events = 28, treated nonevents = 172, control events = 71, control nonevents = 129)" "200" "200" 400 NA NA NA NA "OR" "0.29577464788732394" -0.329791925777959 -0.0330963620688029 1 3 0 NA "Not clear how the groups should be compared, more than one outcome referred to in tables and text are appropriate effects."
"Fischer" "Campbell" "Regular" "10.1177/014616727400100160" 1974 "Personality and Social Psychology Bulletin" 140 2.56 51 "article" 0 "0" "Helper scores by level of responsibility, degree of need, and hair length of hitchhiker.(c) High responsibility vs (t) low responsibility" 12 12 24 -0.673 "g" -0.341822299222101 "Table 1. High need, short hair" "12" "12" 24 "4.83" "2.96" "2.83" "2.5299999999999998" "z" "-0.33590855308369771" -0.335908553083698 0.00591374613840329 0 0 0 NA NA
"Fischer" "Chekroun" "Outlier" "10.1002/ejsp.126" 2002 "European Journal of Social Psychology" 78 1.921 34 "article" 0 "2" "(c) Single Person vs (t) Three-person groups. Social control from bystanders when littering a park." 18 22 40 0.842 "g" 0.415336104019931 "Table 2. Groups of 3, park. Odds ratio of group of 3 (0.7727 with N=22, nonevent 0.2273) and group of 1 (0.4170, N=18, nonevent 0.583). N divided by two because multiple conditions in MA. OR = 4.752739. Sample size from figure 1, bottom part." "18" "22" 40 NA NA NA NA "OR" "4.7527391197468791" 0.415473531987863 0.000137427967932313 0 0 0 NA "MA halves the control group sample size because it is used for more than one effect size."
"Fischer" "Clark" "Regular" "10.1037/h0033717" 1972 "Journal of Personality and Social Psychology" 271 4.736 81 "article" 0 "2 (groups of 5)" "Helping rate of bystanders when hearing crying help from victim. (c) Alone vs (t) Five-person group" 10 20 30 0.111 "g" 0.0537535090859366 "Table 2. The only effect that could be calculated is the effect of high ambiguity, since everyone in the low ambiguity helped, so there is no effect. For reaction time there is no SD, so we calculated the Odds ratio of helping rates for high ambiguity. For control: 0.3 event vs 0.7 nonevent, for treatment 0.4 event vs 0.6 nonevent. OR = 1.55555" "10" "20" 30 NA NA NA NA "OR" "1.5555555555555554" 0.114580978109685 0.0608274690237482 2 1 0 NA NA
"Fischer" "Fischer" "Outlier" "10.1002/ejsp.297" 2006 "European Journal of Social Psychology" 78 1.921 34 "article" 0 "0 (low danger)" "Alone (c) vs bystander (t) in low danger condition, on helping response (in %)" 24 17 41 -1.497 "g" -0.694799410495334 "Table 1. Low danger condition: 50% of alone (N=24) helped, 5.9% of bystander (N=17) helped. Nonevents control 0.5 and treatment 0.941. OR = 0.0626993" "24" "17" 41 NA NA NA NA "OR" "6.2699256110520726E-2" -0.702802852397312 -0.0080034419019781 0 0 0 NA "Sample size copied from MA"
"Fischer" "Gaertner" "Outlier" "10.1080/00224545.1975.9923317" 1975 "The Journal of Social Psychology" 54 0.772 20 "article" 0 "0" "Frequency of help, alone (c) vs bystander (t), with black victim." 10 10 20 -2.019 "g" -0.919071903373584 "Black victim alone (1) and bystander (0.3). Odds ratio calculated, alone (10 events, 0 nonevents) vs Together/Treatment (3 events, 7 nonevents). Because there are zero events in one cell, 1/2 was added to each cell to avoid error." "10" "10" 20 NA NA NA NA "OR" "0.22222222222222199" -0.915850325706725 0.00322157766685904 0 0 0 NA NA
"Fischer" "Gaertner Dovidio" "Outlier" "10.1037/0022-3514.35.10.691" 1977 "Journal of Personality and Social Psychology" 271 4.736 81 "article" 0 "0" "Frequency of help, alone (c) vs bystander (t), with black victim, on % of helping." 16 16 32 -1.735 "g" -0.801367193255758 "Table 1. Black victim alone (0.938 N= 16) and bystander (0.375 N = 16) Nonevenst are 0.062 and 0.625. OR = 0.0396588" "16" "16" 32 NA NA NA NA "OR" "3.9658800000000001E-2" -0.801184496457148 0.000182696798610049 0 0 0 NA NA
"Fischer" "Gottlieb" "Regular" NA 1976 NA NA NA NA "paper presented at conference" 1 "0" "Latency rank, depending on whether the subject witnessed the emergency with another participant (t) or not (c)." 60 60 120 -0.377 "g" -0.188588466451812 "Page 12 - \"Bystanders who witnessed the emergency together with another participant exited their rooms significantly more slowly than those who were alone (Z = 2.13, p < .04) Inversed effect ot be in the right direction." "60" "60" 120 NA NA NA NA "Z-test" "2.13" -0.196949090936331 -0.00836062448451902 0 0 0 NA NA
"Fischer" "Horowitz" "Regular" "10.1080/00224545.1971.9922471" 1971 "The Journal of Social Psychology" 54 0.772 20 "article" 0 "0" "Intervention scores for service group membership in norm salient condition, alone (c) vs bystanders (t)." 10 10 20 -0.595 "g" -0.305834940466549 "Table 1. g1, norm salient. Service group membership. Table note states that a lower score indicates higher help likelihood, meaning in this case the treatment group scored better, meaning a positive effect." "10" "10" 20 "3.8" "2.5" "2.94" "2.78" "z" "0.225273653089482" 0.225273653089482 0.531108593556031 3 1 0 NA "Reporting error due to multiple outcomes, switched effect sizes for two conditons. This is the outcome for the next study. Other effects from MA (e.g., g2, norm salient) are correct following this method. Effect sizes were switched when making tables."
"Fischer" "Howard" "Regular" "10.2307/2786423" 1974 "Sociometry" NA NA NA "article" 0 "0" "Helping rate of bystanders after victim gets stuff stolen by thief, male sample no conversation. Alone (c) vs bystander (t)" 18 18 36 0 "g" 0 "Table 2. Male no conversation. Control condition has 3 out of 18 helping, = 16.666%, experimental condition also 3 out of 18 helping = 16.666% OR = 1." "18" "18" 36 NA NA NA NA "OR" "1" 0 0 0 0 0 NA NA
"Fischer" "Howard" "Regular" "10.2307/2786423" 1974 "Sociometry" NA NA NA "article" 0 "0" "Helping rate of bystanders after victim gets stuff stolen by thief, female sample no conversation. Alone (c) vs bystander (t)" 18 18 36 -0.12 "g" -0.0613251907199926 "Table 2. Female no conversation. Control condition has 10 out of 18 helping, = 55.555%, experimental condition 9 out of 18 helping = 50% OR = 0.8" "18" "18" 36 NA NA NA NA "OR" "0.8" -0.0614740175693383 -0.00014882684934571 0 0 0 NA NA
"Fischer" "Kalafat" "Outlier" "10.1007/BF01324560" 1993 "Journal of Primary Prevention" 36 1.333 17 "article" 0 "0" "Low ambiguity, low diffusion (just 1 person knows, c) vs low ambiguity, high diffusion (more than 1 person knows) on helping rate." 81 79 160 -1.111 "g" -0.532574421455065 "Table 3, low ambiguity. Control condition has tell peer/adult = 33+63 = 96%, do nothing = 4%. Treatment has 24+52 = 76% for tell, and 24% for nothing. OR = 0.1319444" "81" "79" 160 NA NA NA NA "OR" "0.13194444444444456" -0.532722877045656 -0.000148455590591179 0 0 0 NA NA
"Fischer" "Karakashian" "Outlier" "10.1037/0003-066X.62.6.555" 2006 "North American Journal of Psychology" 16 0.761 14 "article" 0 "0" "Helping behavior alone (non-social condition, c) vs in the presence of others (social condition, t)." 41.5 41.5 83 -0.775 "g" -0.381789811093811 "Page 23. \"Condition was also found to be a clear predictor of helping behavior [b = 1.05, OR = 2.86], showing participants slightly less than three times more likely to help in the non-sical than in the social condition." "41.5" "41.5" 83 NA NA NA NA "OR" "2.86" -0.285768757448429 0.096021053645382 3 1 0 NA "Different effect from authors calculated. Effect described is exactly effect that is meant by MA."
"Fischer" "Latane" "Regular" "10.1037/h0026570" 1968 "Journal of Personality and Social Psychology" 271 4.736 81 "article" 0 "0" "Reporting smoke filling room alone (c) vs in the presence of others (t)" 12 8 20 -0.839 "g" -0.416969684781936 "Page218. Naïve bystanders (38%) vs alone (75%). \"Subjects in the three naïve bystander condition were markedlt inhibited from reporting smoke. Since 75% of the alone subjects reported the smoke, […..]. In fact, in only 38% of the eight groups in did condition did even 1 subject report.  Nonevents are 25% (control) and 62% (treatment). OR = 0.2043011." "12" "8" 20 NA NA NA NA "OR" "0.20430107526881722" -0.416782432386623 0.000187252395312698 0 0 0 NA "MA halves the control group sample size because it is used for more than one effect size."
"Fischer" "Lewis" "Outlier" "10.1016/j.chb.2003.11.001" 2004 "Computers in Human Behavior" 96 2.88 86 "article" 0 "0" "Electronic helping behavior of alone (c) vs 49 others (t)" 49 134 183 0.89 "g" 0.386064576710538 "Table 1. Odds ratio, alone (event = .2276), plus 49 (events = .2985), which gives (z = 0.101045379866549). Table 3, reanalysis with plausible data (z = 0.488917717300371). Mean is total effect." "49" "134" 183 NA NA NA NA "z" "0.29498154858345998" 0.29498154858346 -0.091083028127078 2 3 0 NA "MA reporst using a combined dependent variable (i.e., helping response and response latencies, p. 522). However, unclear what data they use from table 3, \"initial analysis with all data\" or \"reanalysis with plausible data\". Neither arrives at the correct result. MA divides the control group sample size by 3 because it is used for more than one effect size."
