"meta" "author" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Smith" "Roberts" "0" "Correlation ethnic identity measure (MEIM) with measures of well-being" NA NA 1992 0.12 "r" 0.120581028408444 "Table 5. Weighted average (by n) of correlation between MEIM and well-being measures for African Americans (n =1237)  and Mexican Americans (n = 755). Correlation African American group MEIM with coping / mastery / self-esteem / optimism / loneliness / depression (r = .21 / .13 / .14 / .14 / -.04 /-.07); average after inverting loneliness / depression correlations (r = 0.121666666666667). Correlation Mexiam American group MEIM with the same variables (r = .2 / .12 / .14 / .1 / -.08 / -.01); average after inverting loneliness / depression (r = 0.108333333333333). Weighted mean is total effect." NA NA 1992 NA NA NA NA "r" 0.11661311914324 0.117146066841237 -0.00343496156720678 0 0 0 NA NA
"Smith" "Romero" "0" "Correlation ethnic identity with self-esteem" NA NA 881 0.26 "r" 0.266108406873654 "Table 3." NA NA 881 NA NA NA NA "r" 0.26 0.266108406873654 0 0 0 0 NA NA
"Smith" "Tovar-Murray" "0" "Correlation ethnic identity with measures of well-being" NA NA 196 0.31 "r" 0.320545409301946 "Table 2. Correlation EI with QOL (r = .265), RSES (r = .328) and SWLS (r = .336). Mean is total effect." NA NA 196 NA NA NA NA "r" 0.309666666666667 0.320176679081438 -0.000368730220508151 0 0 0 NA NA
"Smith" "Umana-Taylor" "0" "Correlation ethnic identity with self-esteem" NA NA 1061 0.16 "r" 0.161386696131526 "In-text, p. 143. Predominately non-Latino school (r = .15, n = 196), balanced lation/non-lation school (r = .19, n = 137), and predominately Latino school (r .15, n = 729). Weigthed mean (by n) is total effect." NA NA 1062 NA NA NA NA "r" 0.155160075329567 0.156423517780008 -0.00496317835151802 0 0 -1 NA NA
"Smith" "White" "0" "Correlation ETHCOM with SE" NA NA 73 0.23 "r" 0.234189466759367 "Table 3. Black sample, footnote a." NA NA 73 NA NA NA NA "r" 0.23 0.234189466759367 0 0 0 0 NA NA
"Smith" "Yasui" "0" "Correlation ethnic identity total with emotional adjustment variables" NA NA 82 0.49 "r" 0.536060336610567 "Table 3. African American. Correlation ethnic identity total with  CDI (r = -.783), YSR (r = -.306) and P-CBCL (r = -.378). Effects inverted to represent well-being and mean taken as total effect." NA NA 82 NA NA NA NA "r" 0.489 0.534745221240152 -0.00131511537041495 0 0 0 NA NA
"Smith" "Yoo" "0" "Correlation EI-total with measures of well-being" NA NA 147 0.24 "r" 0.244774112659353 "Table 1. Correlation EI-total with SS-cope (r = .26), CR-cope (r = .13), PS-cope (r = .26), PA (r = .31), NA (r = -.21), SWLS (r = .29). NA correlation inverted and mean of all correlations then total effect." NA NA 147 NA NA NA NA "r" 0.243333333333333 0.248314201081206 0.00354008842185344 0 0 0 NA NA
"Smith" "Yoon" "0" "Correlation ethnic identity with measures of well-being" NA NA 241 0.15 "r" 0.151140435936467 "Table 2. Correlation of V6 with V1 (r = .16), V2 (r =-.1), V3 (r = .15); V5 with V1 (r = .26), V2 (r = -.11), V3 (r = .19); V4 with V1 (r = .35), V2 (r = .36), V3 ( r = .43). Correlations with V2 (distress) were inversed, and the average of all correlations then taken as the total effect." NA NA 241 NA NA NA NA "r" 0.154444444444444 0.155690316618771 0.00454988068230369 0 3 0 NA NA
"Tilman" "Alloway 2004" "0" "Correlation words recall with counting recall/sentence completion and recall" NA NA 633 0.16 "r" 0.161386696131526 "Table 2. Upper triangle. Correlation Word recall with counting recall (r = .15) and sentence completion and recall (r = .168). Mean is total effect." NA NA 633 NA NA NA NA "r" 0.159 0.160360591683402 -0.00102610444812415 0 0 0 NA "\"age-partialed correlations were preferred\" (MA, p. 1018)"
"Tilman" "Alloway 2006" "0" "Correlation word recall with listening recall/counting recall" NA NA 285 0.43 "r" 0.459896681212679 "Table 4. Lower triangle. Correlation word recall with listening recall (r = .37) amd counting recall (r = .48). Mean is total effect." NA NA 285 NA NA NA NA "r" 0.425 0.4537785259527 -0.00611815525997872 0 0 0 NA NA
"Tilman" "Alloway 2006" "0" "Correlation word recall with listening recall/counting recall" NA NA 210 0.36 "r" 0.37688590118819 "Table 4. Upper triangle. Correlation word recall with listening recall (r = .39) and counting recall (r = .33). Mean is total effect." NA NA 210 NA NA NA NA "r" 0.36 0.37688590118819 0 0 0 0 NA NA
"Tilman" "Cantor" "0" "Correlation STM words with WM words" NA NA 49 0.32 "r" 0.331647108705132 "Table 3." NA NA 49 NA NA NA NA "r" 0.37 0.388423099718296 0.0567759910131642 2 1 0 NA NA
"Tilman" "Conway" "0" "Correlation STMu with OSPAN/RSPAN/CSPAN" NA NA 120 0.43 "r" 0.459896681212679 "Table 2. Correlation STMu with OSPAN (r = .52), RSPAN (r = .5) and CSPAN (r = .28). Mean is total effect." NA NA 120 NA NA NA NA "r" 0.433333333333333 0.463993385818673 0.00409670460599415 0 3 0 NA "Not evident whether fixed or unlimited pool STM should be used."
"Tilman" "Dougherty" "1" "Correlation STM span with WM span" NA NA 64 0.56 "r" 0.632833186665638 "Table 3." NA NA 64 NA NA NA NA "r" 0.556 0.627024571153056 -0.00580861551258183 0 0 0 NA NA
"Tilman" "Engle" "0" "Correlation FSPAND with OSPAN/RSPAN/ CSPAN" NA NA 133 0.34 "r" 0.354092528962243 "Table 2. Correlation FSPAND with OSPAN (r = .37), RSPAN (r = .35) and CSPAN (r = .31). Mean is total effect." NA NA 133 NA NA NA NA "r" 0.343333333333333 0.357866416604347 0.00377388764210412 0 0 0 NA NA
"Tilman" "Friedman" "0" "Correlation reading span recall with word span recall" NA NA 84 0.55 "r" 0.618381313574464 "Table 2. Experimenter-administered." NA NA 84 NA NA NA NA "r" 0.55 0.618381313574464 0 0 0 0 NA NA
"Tilman" "Gathercole 2000" "0" "Correlation serial recall, words with counting recall / listening recall" NA NA 87 0.25 "r" 0.255412811882995 "Table 2. Upper triangle. Correlation serial recall, words with counting recall (r = .23) amd listening recall (r = .18). Mean is total effect." NA NA 87 NA NA NA NA "r" 0.205 0.207946365635212 -0.0474664462477832 1 1 0 NA NA
"Tilman" "Gathercole 2004" "0" "Correlation word recall with listening recall/counting recall" NA NA 184 0.24 "r" 0.244774112659353 NA NA NA 184 NA NA NA NA "r" 0.24 0.244774112659353 0 0 2 0 NA "WEIRD: The primary article does not report the correlation with the final variable (counting recall), correlation table cut off?. Either MA has taken the correlation with only listening recall despite what they report, or the correlation is the exact same for both variables."
"Tilman" "Gathercole 2004" "0" "Correlation word recall with listening recall/counting recall" NA NA 154 0.39 "r" 0.41180003447869 NA NA NA 154 NA NA NA NA "r" 0.39 0.41180003447869 0 0 2 0 NA "WEIRD: The primary article does not report the correlation with the final variable (counting recall), correlation table cut off?. Either MA has taken the correlation with only listening recall despite what they report, or the correlation is the exact same for both variables."
"Tilman" "Haarmann" "1" "Correlation word span and reading span" NA NA 66 0.38 "r" 0.400059650056057 "Table 2." NA NA 66 NA NA NA NA "r" 0.38 0.400059650056056 -4.9960036108132e-16 0 0 0 NA NA
"Tilman" "Haarmann" "2" "Correlation word span and reading span" NA NA 60 0.56 "r" 0.632833186665638 "Table 4." NA NA 60 NA NA NA NA "r" 0.56 0.632833186665638 0 0 0 0 NA NA
"Tilman" "Handley" "0" "Correlation word span and reading span" NA NA 70 0.42 "r" 0.447692023527421 "Table 2." NA NA 70 NA NA NA NA "r" 0.42 0.447692023527421 0 0 0 0 NA NA
"Tilman" "Jarvis" "0" "Correlation word recall with listening recall" NA NA 55 0.64 "r" 0.758173744684044 "Table 2. Upper triangle (age 11)." NA NA 55 NA NA NA NA "r" 0.64 0.758173744684044 0 0 0 0 NA NA
"Tilman" "Kane" "0" "Correlation wordspan with opespan/couspan/readspan" NA NA 250 0.51 "r" 0.562729769352149 "Table 2. Correlation WordSpan with OpenSpan (r = .62), ReadSpan ( r = .55) and CouSpan (r = .36). Mean is total effect." NA NA 250 NA NA NA NA "r" 0.51 0.562729769352149 0 0 0 0 NA NA
"Tilman" "Leather" "0" "Correlation control word span with counting span / listening span" NA NA 71 0.27 "r" 0.2768638226551 "Table 2. Correlation control word span with counting span (r = .2) and listening span (r = .34). Mean is total effect." NA NA 71 NA NA NA NA "r" 0.27 0.2768638226551 0 0 0 0 NA NA
"Tilman" "Passolunghi" "0" "Correlation word span with listening span" NA NA 72 0.18 "r" 0.181982688600706 "Table 2. Lower triangle." NA NA 72 NA NA NA NA "r" 0.18 0.181982688600706 -2.22044604925031e-16 0 0 0 NA NA
"Tilman" "Radvansky" "0" "Correlation word span with reading span / operation span" NA NA 160 0.54 "r" 0.604155602962267 "Table 2. Correlation word span with reading span (r  = .59) and operation span  (r = .49). Mean is total effect." NA NA 159 NA NA NA NA "r" 0.54 0.604155602962267 0 0 0 1 NA NA
"Toosi" "Apfelbaum" "1" "Participant interaction with black (c) vs. White (t) confederates" NA NA 101 0.26 "r" 0.266108406873654 "In-text, p. 922. Under header ' nonverbal friendliness'." "50.5" "50.5" 101 "6.17" "6.85" "1.41" "1.19" "z" 0.257743950049648 0.257743950049648 -0.00836445682400616 0 0 0 NA "Toosi uses a different t-test than normal and recalculates all reported t-values, see formula sheet"
"Toosi" "Avery" "1" "Participant interaction with black (c) vs. White (t) partner" NA NA 46 0.19 "r" 0.192337169219545 "In-text, p. 1386. Anxiety during interaction, black vs. White partner. Two effects; effect of partner for unscripted condition (t(14) = 2.15) and scripted conditions (nonsignificant -> 0). Scripted n = 30, unscripted = 16. Mean of both effects is total effect." "23" "23" 46 NA NA NA NA "z" 0.273466521142603 0.273466521142603 0.0811293519230582 2 1 0 NA "Effect chosen because MA examines \"interaction\" rather than pre-interaction."
"Toosi" "Avery" "2" "Participant interaction with black (c) vs. White (t) partner" NA NA 56 0.12 "r" 0.120581028408444 "In-text, p. 1388. Two effects (\"no differences in discomfort between same-race and black-white partners in scripted roles\") and (t(17) = 3.31). Mean of both effects is total effect." "29" "29" 58 NA NA NA NA "z" 0.214516828765258 0.214516828765258 0.0939358003568138 3 1 -2 NA "Full sample size divided into two."
"Toosi" "Babbit" "1" "Interracial dyads (c) vs. All White dyads (t) on synchronization" NA NA 176 0.02 "r" 0.0200026673068496 NA NA NA 172 NA NA NA NA NA NA 0.0200026673068496 0 0 3 4 NA NA
"Toosi" "Colliver" "1" "White SP (c) vs. Black SP (t) on interpersonal and communication" NA NA 114 0.05 "r" 0.0500417292784913 "Table 2. Black examinees. Case 2 1995 (z = 0.441515555768001) and 1996 (z = 0.451247370783957). Case 5 1995 (z = 0.253959687450767) and 1996 (z =-0.0357220751759305 ). Case 7 1995 (z =-0.300387844125412 ) and 1996 (z = -0.146385794644561). Cases 3&4 vs. 1&6 1995 (z = 0.130002282421655 ) and 1996 (z = 0.154363324277394). Mean of these is total effect." "57" "57" 114 "90.73 / 84.88 / 87 / 94.53 / 89.94 / 84 / 86.54 / 86.63" "79.84 / 94.26 / 93.04 / 94.02 / 81.41 / 79.34 / 88.76 / 89.62" "10.79 / 13.48 / 14 / 5.67 / 10.49 / 11.84 /7.55 / 9.47" "12.99 / 4.5 / 8.99 / 8.35 / 16.77 / 19.05 / 9.38 / 9.82" "z" 0.00819517440248357 0.00819517440248357 -0.0418465548760077 1 3 0 NA NA
"Toosi" "Dovidio" "3" "Black interviewer (c) vs. White interviewer (t) on looking and blinking" NA NA 33 0.16 "r" 0.161386696131526 "In-text, p. 531. T-tests, average of low and high prejudice-scoring participants on blinking (t(13)  = -0.4, t(18) = 1.65) and looking (t (16) = -1.07 and t(15) = 2.42). Looking effect inversed to be in the right direction and mean of both effects then total effect." "16.5" "16.5" 33 NA NA NA NA "z" -0.0622666123821742 -0.0622666123821742 -0.2236533085137 3 1 0 NA NA
"Toosi" "Feldman" "2" "Interacting with black (c) vs. White student (t) on ratings of subject" NA NA 20 0.49 "r" 0.536060336610567 "In-text, p. 984. First F-value in second column." "10" "10" 20 NA NA NA NA "F" 8.29 0.606032681092368 0.0699723444818008 2 1 0 NA NA
"Toosi" "Feldman" "1" "Interacting with black (c) vs. White student (t) on ratings of subject" NA NA 36 0.61 "r" 0.708921359427408 "Table 1. Race of student (B)." "18" "18" 36 NA NA NA NA "F" 108.23 1.31787919549615 0.60895783606874 3 1 0 NA NA
"Toosi" "Holloway" "3a" "Interracial dyads (c) vs. Same-race dyads (t) on nonverbal behavior" NA NA 63 -0.06 "r" -0.0600721559210317 NA "31.5" "31.5" 63 NA NA NA NA NA NA -0.0600721559210317 0 0 2 0 NA "MA used only either actor or partner effects (based on sample size), although still possible"
"Toosi" "Littleford" "0" "Interracial dyads (c) vs. Same-race dyads (t) on nonverbal behavior" NA NA 123 -0.13 "r" -0.130739850028878 NA "61.5" "61.5" 123 NA NA NA NA NA NA -0.130739850028878 0 0 2 0 NA NA
"Toosi" "Mallet" "2" "Interaction with Black (c) or White (t) partner" NA NA 63 -0.12 "r" -0.120581028408444 "In-text, p. 270. Values following text \"..with other Whites as they did when interacting with Blacks\"" "31.5" "31.5" 63 "4.83" "4.6399999999999997" "0.65" "0.98" "z" -0.113999500480996 -0.113999500480996 0.00658152792744808 0 0 0 NA "Sample size unclear, copied from MA."
"Toosi" "Mallet" "4" "Interaction with Black (c) or White (t) confederate" NA NA 81 -0.11 "r" -0.110446915790097 "In-text, p. 274. Value following text \"..Whites as they did when interacting with Blacks\"." "40.5" "40.5" 81 "5.48" "5.26" "1.1200000000000001" "0.95" "z" -0.105726506367057 -0.105726506367057 0.00472040942303978 0 0 0 NA NA
"Toosi" "Mendes" "0" "Interaction White participants with black confederate (c) vs. White confederate (t)" NA NA 62 -0.02 "r" -0.0200026673068496 NA "31" "31" 62 NA NA NA NA NA NA -0.0200026673068496 0 0 2 0 NA NA
"Toosi" "Norton" "1" "Interaction black confederate (c) vs. White confederate (t) on agreeable behavior" NA NA 44 -0.4 "r" -0.423648930193602 "In-text, p. 14. Self-presentation: confederate reports, first values reported." "22" "22" 44 "1.35" "0.94" "0.48" "0.48" "z" -0.415062631311989 -0.415062631311989 0.00858629888161255 0 0 0 NA NA
"Toosi" "Norton" "2" "Interaction black confederate (c) vs. White confederate (t) on agreeable behavior" NA NA 76 -0.36 "r" -0.37688590118819 "In-text, p. 21. Public self-presentation." "38" "38" 76 "2" "1.68" "0.5" "0.37" "z" -0.356197216243331 -0.356197216243331 0.0206886849448592 1 1 0 NA NA
"Toosi" "Richeson" "1" "Interaction with black  (c)  or white (t) experimenter on behavioral control" NA NA 50 0.44 "r" 0.472230804420426 NA "25" "25" 50 NA NA NA NA NA NA 0.472230804420426 0 0 2 0 NA NA
"Toosi" "Sanchez-Burks" "1" "Interracial (c) vs. Same race interaction (t)" NA NA 45 0.06 "r" 0.0600721559210317 NA "22.5" "22.5" 45 NA NA NA NA NA NA 0.0600721559210317 0 0 2 0 NA "Sample size unclear, copied from MA."
"Toosi" "Simpson" "0" "Interaction White teachers (c) or Black teachers (t) with black students" NA NA 16 -0.05 "r" -0.0500417292784913 "Table 1. Black males on nonverbal praise (z = -0.436435657964068 ) and nonverbal criticism (z = -0.819706568609427). Black females on nonverab praise (z = 0.266045068816611) and nonverbal criticism (z = 0.452880706670737). Criticism effects inversed, and average of these effects then taken as total effect." "8" "8" 16 "1.32 /  1.6 / 0.9 /  0.7" "1.06 / 1.05 / 1.13 / 1" ".35 / .28 / .25 / .23" ".21 / .32 / .55 / .39" "z" 0.0491088181978083 0.0491088181978083 0.0991505474762996 3 3 0 NA NA
"Toosi" "Trawalter" "0" "Interracial (c) vs. Same-race (t) contact on anxiety" NA NA 36 0.41 "r" 0.435611223236224 "In-text, p. 4. F-value following \"White participants revealed more anxiety during interracial than same-race contact\"." "19" "19" 38 NA NA NA NA "F" 6.85 0.412753986642427 -0.0228572365937971 1 1 -2 NA "MA once again reports number of dyads as n."
"Toosi" "Word" "1" "Blacks (c) vs. Whites (t) on Total immediacy" NA NA 14 0.61 "r" 0.708921359427408 "Table 26.1, t-value." "7" "7" 14 NA NA NA NA "t" 2.79 0.736882219683844 0.0279608602564361 1 1 0 NA NA
"van Iddekinge" "Bolanovich" "0" "Correlation Kuder Key scientific with togal grade averages" NA NA 66 0.1 "r" 0.100335347731076 "Table 2." NA NA 66 NA NA NA NA "r" 0.1 0.100335347731076 0 0 0 0 NA NA
"van Iddekinge" "DuBois" "0" "Correlation strong voc. Int. Police interest with training performance." NA NA 129 0.02 "r" 0.0200026673068496 "Table 2. Correlation police interest with achievement test (r = -.24) and markmanship (r = .15). Mean is total score." NA NA 129 NA NA NA NA "r" -0.045 -0.0450304119590906 -0.0650330792659402 2 3 0 NA "MA does not define what to do when there are several possible criterion variables."
"van Iddekinge" "Johnson" "0" "Correlation SDS scale Realistic with academy grades" NA NA 50 -0.17 "r" -0.171666663500579 "Table 1. Top part of table." NA NA 50 NA NA NA NA "r" -0.17 -0.171666663500579 0 0 0 0 NA NA
"van Iddekinge" "Lau" "1" "Correlation HM school and health service" NA NA 239 0.31 "r" 0.320545409301946 "Table 1." NA NA 239 NA NA NA NA "r" 0.31 0.320545409301946 0 0 0 0 NA NA
"van Iddekinge" "Lau" "2" "Correlation ET school and electronics" NA NA 97 0.15 "r" 0.151140435936467 "Table 1." NA NA 97 NA NA NA NA "r" 0.15 0.151140435936467 0 0 0 0 NA NA
"van Iddekinge" "Lau" "3" "Correlation YN school and office work" NA NA 93 0.14 "r" 0.140925576070494 "Table 1." NA NA 93 NA NA NA NA "r" 0.14 0.140925576070494 0 0 0 0 NA NA
"van Iddekinge" "Lau" "4" "Correlation SK school and office work" NA NA 77 0.23 "r" 0.234189466759367 "Table 1." NA NA 77 NA NA NA NA "r" 0.23 0.234189466759367 0 0 0 0 NA NA
"van Iddekinge" "Lau" "5" "Correlation EN school and mechanical" NA NA 94 0.21 "r" 0.21317134656486 "Table 1." NA NA 94 NA NA NA NA "r" 0.21 0.21317134656486 0 0 0 0 NA NA
"van Iddekinge" "Lau" "6" "Correlation MM school and mechanical" NA NA 73 0.14 "r" 0.140925576070494 "Table 1." NA NA 73 NA NA NA NA "r" 0.14 0.140925576070494 0 0 0 0 NA NA
"van Iddekinge" "Lau" "7" "Correlation submarine school and mechanical" NA NA 168 0.06 "r" 0.0600721559210317 "Table 1." NA NA 168 NA NA NA NA "r" 0.06 0.0600721559210317 0 0 0 0 NA NA
"Webb" "Ayduk" "1" "Spontaneous focus (c) vs. Cool focus (t) on angry mood." 88 100 188 0.44 "d" 0.21782474067293 "Table 2. Effect inverted to be in right direction." "100" "88" 188 "0.83" "0.51" "0.76" "0.68" "z" 0.215021122118824 0.215021122118824 -0.00280361855410602 0 0 0 NA "Weird: MA does not seems to divide control group sample size in two despite using the group for two effects. They state they do, so we do."
"Webb" "Beauregard" "1" "Normal reaction (c) vs. Attempted inhibition (t) on sexual arousal rating" 5 5 10 1.83 "d" 0.819974848643191 "In-text, p. 2. Behavioral data. Significant difference between conditions." "5" "5" 10 NA NA NA NA "d" 1.83 0.819974848643191 0 0 3 0 NA "MA: \"If the effect was significant at p < .05 we used the smallest value of d (given the sample size) that was significant at this level of alpha\".  Not clear if MA used one-tailed or two-tailed test"
"Webb" "Dillon" "1" "Look (c) vs. Enhance (t) on pleasantness" 18.5 18.5 37 0.45 "d" 0.22314355131421 "In-text, p. 358. \"For unpleasant pictures, … (all ps < .05)\"." "18.5" "18.5" 37 NA NA NA NA "d" 1.688 0.766659025492353 0.543515474178143 3 3 0 NA "MA: \"If the effect was significant at p < .05 we used the smallest value of d (given the sample size) that was significant at this level of alpha\". Unclear whether MA uses \"enhance\" or \"decrease\", though the effect happens to be the same here.  Not clear if MA used one-tailed or two-tailed test."
"Webb" "Dillon" "2" "Look (c) vs. Enhance (t) on pleasantness" 18 18 36 0.56 "d" 0.276464691365661 "In-text, p. 359. \"For unpleasant pictures… (ps < .05)\"." "18" "18" 36 NA NA NA NA "d" 1.69 0.767423034489721 0.49095834312406 3 3 0 NA "MA: \"If the effect was significant at p < .05 we used the smallest value of d (given the sample size) that was significant at this level of alpha\".  Not clear if MA used one-tailed or two-tailed test"
"Webb" "Goldin" "1" "Watch (c) vs. Reappraise (t) on disgust" 8.5 8.5 17 1.24 "d" 0.585898932259168 "In-text, p. 5.  Cognitive reappraisal header, second reported t-test." "4.25" "4.25" 8.5 NA NA NA NA "t" 1.82 0.589511693974478 0.00361276171531 0 0 8.5 NA "Sample size (within participants study) divided in two because MA reports two effects from study."
"Webb" "Gross" "1" "watch (c) vs. Reappraisal (t) on disgust" 40 40 80 0.51 "d" 0.252314305067695 "In-text, p. 229. Under header \"Emotion regulation and subjective experience\", first reported t-test." "20" "40" 60 NA NA NA NA "t" 2.2 0.280332604098215 0.0280182990305201 1 1 20 NA "Control group divided into two for calculations."
"Webb" "Koenigsberg" "0" "Look (c) vs. Distancing (t) on negative affect" 8 8 16 1.74 "d" 0.786401177301284 "In-text, p. 5. Difference for negative and pictures (t = 5.73)" "8" "8" 16 NA NA NA NA "t" 5.73 1.15672820494171 0.370327027640428 3 1 0 NA NA
"Webb" "Kross" "0" "Distraction (c) vs. Distanced-analysis (t) on depressed affect" 45 48 93 -0.15 "d" -0.0748909421359071 NA "45" "48" 93 NA NA NA NA "z" -0.0748909421359071 -0.0748909421359071 0 0 2 0 NA "Because the difference between the groups was non-significant, MA must have requested data, or the effect size would be zero"
"Webb" "Levesque 2004" "0" "No reappraisal (c) vs. Reappraisal (t) on sadness" 7 7 14 0.79 "d" 0.385388944086563 "In-text, p. 364. Under header \"self-report data\".  Calculated effect inversed to be in correct direction." "7" "7" 14 "4.9000000000000004" "3.2" "2" "2.2999999999999998" "z" 0.38482168655414 0.38482168655414 -0.000567257532422982 0 0 0 NA NA
"Webb" "Levesque 2003" "1" "sad condition (c) vs. Suppression condition (t) on sadness" 10 10 20 1.83 "d" 0.819974848643191 "In-text, p. 504, under header \"self-report data\". Calculated effect inversed to be in correct direction." "10" "10" 20 "5.15" "1.85" "1.3" "1.42" "z" 1.02366857557712 1.02366857557712 0.203693726933929 3 1 0 NA NA
"Webb" "Ray" "2" "Rumination (c) vs. Reappraisal (t) on ager" 61 55 116 0.64 "d" 0.31436798518742 "In-text, p. 140, first paragraph under \"Main Analyses\". Calculated effect inversed to be in correct direction." "61" "55" 116 "1.44" "0.87" "0.96" "0.8" "z" 0.315332268113688 0.315332268113688 0.00096428292626799 0 0 0 NA "MA: \"Where there were multiple time points within
the ER period (e.g., Borton & Casey, 2006) or values were
reported for multiple ER periods (e.g., Hunt, 1998), an average
effect size was computed prior to inclusion in the main data set.\" p. 785."
"Webb" "Richards" "2" "Watch only (c) vs. Reappraisal (t) on negative emotion" 41 22 63 0.63 "d" 0.295992131179917 "In-text, p. 417. Average for high (z = 0.287343656588942) and low (z =  -0.0547701400285817) emotion slides is total effect. Effects were reversed to be in the right direction." "20.5" "22" 42.5 "0.9 / 0.14" "0.4 / 0.18" "1 / 0.38" "0.7 / 0.35" "z" 0.11628675828018 0.11628675828018 -0.179705372899737 3 1 20.5 NA "MA: \"Where there were multiple time points within
the ER period (e.g., Borton & Casey, 2006) or values were
reported for multiple ER periods (e.g., Hunt, 1998), an average
effect size was computed prior to inclusion in the main data set.\" p. 785. Control group divided in two."
"Webb" "Rohrmann" "1" "Watch conditions (c) vs. Reappraisal (t) conditions on disgust" 24 48 72 0.24 "d" 0.112897105602895 "Table 2. Expressive behavior disgusted, WD-A vs. RD-A (z = -0.0452252367403058), and WD+A vs. RD+A (z = -0.118809066397588). Effect sizes inversed to be in correct direction and mean taken." "12" "48" 60 "2.58 / 2.25" "2.42 / 1.86" "1.44 / 1.6" "1.41 / 1.25" "z" -0.0367919148286411 -0.0367919148286411 -0.149689020431536 3 1 12 NA "Because control group is used twice in MA, control sample size first divided in 2. Sample sizes for groups then divided equally between conditions for calculations."
"Webb" "Schmeichel" "3" "Experience naturally (C) vs. Reappraise (t) on disgust" 36 35 71 0.48 "d" 0.237730600455936 NA "36" "35" 71 NA NA NA NA NA NA 0.237730600455936 0 0 2 0 NA "Sample size unclear, not enough information to calculate effect size, copied from MA."
"Webb" "Sheppes 2008" "1" "distraction (c) vs. Reappraisal (t) on sadness" 22 23 55 0 "d" 0 "In-text, p. 872. \"Distraction and Reappraisal resulted in similar levels of negative experience t(43) < 1\". Effect set to zero in accordance with MA." "22" "23" 45 NA NA NA NA "z" 0 0 0 0 0 10 NA NA
"Webb" "Sheppes 2007" "1" "control unregulated (c) vs. Reappraisal (t) on sadness" 30 30 60 1.33 "d" 0.623757833428846 NA "30" "30" 60 NA NA NA NA "z" 0.623757833428846 0.623757833428846 0 0 2 0 NA "Sample size unclear, copied from MA."
"Webb" "Sheppes 2007" "2" "control unregulated (c) vs. Reappraisal (t) on sadness" 40 20 60 1.75 "d" 0.752038698388137 NA "20" "40" 60 NA NA NA NA "z" 0.752038698388137 0.752038698388137 0 0 2 0 NA NA
"Webb" "Urry" "0" "Control (c) vs. Reappraise (t) on disgust" 20 20 40 1.64 "d" 0.748209563094823 "In-text, p. 47. \"Reappraise participants reported experiencing a decrease in…. disgust….significantly different from Control group participants\"." "20" "20" 40 NA NA NA NA "z" 0.765512305708991 0.765512305708991 0.017302742614168 0 3 0 NA "MA: \"If the effect was significant at p < .05 we used the smallest value of d (given the sample size) that was significant at this level of alpha\".   Not clear if MA used one-tailed or two-tailed test"
"Webb" "Vohs" "2" "Act-natural (c) vs. Reappraisal (t) on NA" 16 17 33 -0.15 "d" -0.0748955181348284 "In-text, p. 223.  NA subscales of the PANAS. Effect inversed to be in correct direction." "16" "17" 33 "14.76" "15.59" "4.24" "6.32" "z" -0.067086830614628 -0.067086830614628 0.00780868752020041 0 0 0 NA "Control group sample size divided in two for calculations."
"Webb" "Winters" "1" "Experience (c) vs. Regulate (t) on amusement" 24.5 24.5 49 0.67 "d" 0.329030893322087 "Table 2. HE-SRA vs. HR-SRA. Effect inversed to be in correct direction." "24.5" "24.5" 49 "5" "4" "1.6" "1.4" "z" 0.32674967813111 0.32674967813111 -0.00228121519097702 0 0 0 NA NA
"Woodin" "Andrews" "0" "Correlation couple satisfaction with couple aversive communication" NA NA 135 -0.97 "d" -0.467755332607527 "Table 2." NA NA 135 NA NA NA NA "r" -0.44 -0.472230804420426 -0.00447547181289859 0 0 0 NA NA
"Woodin" "Belanger" "0" "Correlation GCICS criticism and dominance with dyadic adjustment men and women" NA NA 40 -0.15 "d" -0.0749298648848773 "Table 3. Correlation criticism husbands with dyadic adjustment men (r = -.07) and women (r =-0.12), and criticism wives with dyadic adjustment men ( -.23) and women (r = -.19). Correlation dominance husbands with dyadic adjustment men (r = -.18) and women (-.24), and dominance wives with dyadic adjustment men (r = -.19) and women (-.06). Mean of these is total effect." NA NA 40 NA NA NA NA "r" -0.16 -0.161386696131526 -0.0864568312466482 2 1 0 NA "Outcome variable derived from MA Table 1 examples of hostility. It is possible MA used the MICS-G coding system, but reported using GCICS. Using MICS-G (conflict and invalidation) the result is considerably closer to their reported result (r = -.07)."
"Woodin" "Campbell" "0" "Correlation marital quality and negative interaction style" NA NA 76 -0.41 "d" -0.203590639225979 "Table 2." NA NA 76 NA NA NA NA "r" -0.2 -0.202732554054082 0.000858085171896866 0 0 0 NA NA
"Woodin" "Daigen" "0" "Correlation marital satisfaction with disagreement and tangentialization" NA NA 78 -0.43 "d" -0.213377140086069 "Table 3. Left hand column (r = -.28 and -.13). Average is total effect." NA NA 78 NA NA NA NA "r" -0.205 -0.207946365635212 0.00543077445085718 0 3 0 NA "Effects chosen based on correspondence between concepts as defined in Table 1 primary paper and Table 1 MA. Unclear whether to take the raw correlations or the correlations for proportions. Although both happen to lead to approximately the same result in this case."
